Project,Precision,Recall,Auc_Score,Accuracy,Fmeasure,GMean
ant-1.7.csv,0.5844155844155844,0.5421686746987951,0.8283392637909148,0.8120805369127517,0.5625,0.5628959254390808
arc.csv,0.3333333333333333,0.48148148148148145,0.7548756485954555,0.8290598290598291,0.3939393939393939,0.40061680838488767
camel-1.6.csv,0.42276422764227645,0.2765957446808511,0.7249445494126345,0.7854922279792746,0.3344051446945338,0.3419572873461542
e-learning.csv,0.2727272727272727,0.6,0.8576271186440678,0.84375,0.37499999999999994,0.4045199174779452
intercafe.csv,0.5,0.75,0.9021739130434783,0.8518518518518519,0.6,0.6123724356957945
ivy-2.0.csv,0.37142857142857144,0.325,0.8119391025641026,0.8607954545454546,0.3466666666666667,0.3474396144861517
jedit-4.3.csv,0.09259259259259259,0.45454545454545453,0.8311283311283311,0.8882113821138211,0.15384615384615383,0.20515248496555455
kalkulator.csv,0.6,0.5,0.8492063492063492,0.8148148148148148,0.5454545454545454,0.5477225575051661
log4j-1.2.csv,0.9699248120300752,0.6825396825396826,0.7433862433862435,0.6878048780487804,0.8012422360248447,0.8136413050542411
lucene-2.4.csv,0.803030303030303,0.7832512315270936,0.8098953651432885,0.7558823529411764,0.7930174563591021,0.7930791094222946
nieruchomosci.csv,0.6363636363636364,0.7,0.8941176470588236,0.7407407407407407,0.6666666666666666,0.6674238124719146
pbeans2.csv,0.6666666666666666,0.6,0.6794871794871795,0.8571428571428571,0.631578947368421,0.6324555320336759
pdftranslator.csv,0.9333333333333333,0.9333333333333333,0.9925925925925926,0.9393939393939394,0.9333333333333333,0.9333333333333333
poi-2.5.csv,0.8663594470046083,0.7580645161290323,0.8877590063574288,0.7688311688311689,0.8086021505376345,0.8104050561215449
prop-6.csv,0.2616822429906542,0.42424242424242425,0.7357284970921334,0.8227272727272728,0.32369942196531787,0.33319170029811707
redaktor.csv,0.32432432432432434,0.4444444444444444,0.7434750186428039,0.7727272727272727,0.375,0.3796631983009996
serapion.csv,0.5454545454545454,0.6666666666666666,0.8734567901234568,0.8222222222222222,0.6,0.6030226891555273
skarbonka.csv,0.4,0.6666666666666666,0.7808641975308642,0.7333333333333333,0.5,0.5163977794943222
sklebagd.csv,0.7857142857142857,0.9166666666666666,0.90625,0.8,0.8461538461538461,0.8486684247915055
synapse-1.2.csv,0.6585365853658537,0.627906976744186,0.8097127222982216,0.765625,0.6428571428571429,0.6430394361098802
systemdata.csv,0.375,0.3333333333333333,0.7361111111111112,0.8307692307692308,0.35294117647058826,0.3535533905932738
szybkafucha.csv,0.6923076923076923,0.6428571428571429,0.8116883116883117,0.64,0.6666666666666666,0.667124384994991
termoproject.csv,0.7333333333333333,0.8461538461538461,0.9098143236074272,0.8571428571428571,0.7857142857142856,0.7877263614433762
tomcat.csv,0.3161764705882353,0.5584415584415584,0.8026173570347706,0.8519813519813519,0.4037558685446009,0.420197668934331
velocity-1.6.csv,0.6571428571428571,0.5897435897435898,0.8024282560706402,0.7554585152838428,0.6216216216216216,0.6225317562548818
workflow.csv,0.42857142857142855,0.3,0.4789473684210526,0.4358974358974359,0.3529411764705882,0.35856858280031806
wspomaganiepi.csv,0.9230769230769231,1.0,0.9305555555555556,0.9444444444444444,0.9600000000000001,0.9607689228305228
xalan-2.7.csv,0.9965635738831615,0.9688195991091314,0.9440676250253087,0.9658965896589659,0.9824957651044607,0.9825936709221404
xerces-1.4.csv,0.9479905437352246,0.9176201372997712,0.9313046509160895,0.9013605442176871,0.9325581395348838,0.9326817318363223
zuzel.csv,0.8461538461538461,0.8461538461538461,0.8990384615384616,0.8620689655172413,0.8461538461538461,0.8461538461538461
